"","Town_City","Village","Streets","count_families","CF_int","A_int","AP_int","HP_int","building_id","damage_grade"
"5388",8,597,1935,1,2,30,5,4,733015,"3"
"5389",8,98,10313,1,1,10,5,3,89062,"3"
"5390",3,1006,11911,1,2,60,6,5,236709,"3"
"5391",11,660,9652,1,2,40,4,5,221173,"3"
"5392",10,138,11100,1,2,10,4,5,736602,"3"
"5393",6,94,1304,1,2,5,6,6,505823,"3"
"5394",6,464,2524,1,2,0,6,7,19848,"3"
"5395",10,661,571,1,1,5,3,3,138218,"3"
"5396",26,1401,8525,2,2,25,10,6,120630,"3"
"5397",7,430,1493,1,2,20,8,5,967193,"3"
"5398",14,162,6997,1,2,15,8,5,1024855,"3"
"5399",10,138,9880,1,1,10,7,3,562894,"3"
"5400",18,466,1513,1,2,10,5,5,796455,"3"
"5401",17,980,5038,0,2,20,5,6,1011636,"3"
"5402",27,1394,2309,1,3,40,15,7,560845,"3"
"5403",10,1174,9536,1,2,20,5,5,430372,"3"
"5404",16,732,6413,1,2,5,7,5,16586,"3"
"5405",8,1073,738,0,2,20,5,5,407815,"3"
"5406",20,719,3340,1,2,15,6,5,972094,"3"
"5407",27,1155,9959,1,3,5,14,8,54804,"3"
"5408",23,1292,12000,1,3,40,10,8,230210,"3"
"5409",8,1343,5698,1,2,10,5,6,167757,"3"
"5410",10,803,10291,1,2,15,10,5,506545,"3"
"5411",10,87,2755,1,2,10,5,5,330161,"3"
"5412",21,408,7135,1,3,20,8,8,143770,"3"
"5413",27,1394,10888,1,3,50,9,6,849708,"3"
"5414",27,181,5304,3,3,85,23,7,836830,"3"
"5415",7,455,8110,1,2,0,10,5,1017887,"3"
"5416",8,1343,7022,1,1,25,5,5,458465,"3"
"5417",10,690,10377,1,2,25,6,3,552256,"3"
"5418",27,181,2607,1,5,50,9,11,1020538,"3"
"5419",6,1082,11745,0,2,20,13,7,929351,"3"
"5420",17,1198,3115,1,3,5,11,7,924382,"3"
"5421",27,1394,1270,2,2,10,12,5,397661,"3"
"5422",10,1055,1645,1,1,5,3,2,765125,"3"
"5423",17,263,9905,1,2,10,9,5,639731,"3"
"5424",10,1074,6770,0,3,20,5,6,590515,"3"
"5425",20,254,12368,1,2,10,3,4,467851,"3"
"5426",17,247,2918,0,1,5,4,3,247101,"3"
"5427",11,938,12001,1,3,30,13,7,515542,"3"
"5428",4,707,3627,1,2,25,12,5,507891,"3"
"5429",17,1005,1989,1,3,10,6,7,791780,"3"
"5430",17,1308,9358,0,2,10,6,7,756174,"3"
"5431",27,1155,4278,2,3,25,9,7,1003674,"3"
"5432",17,805,4743,1,2,15,8,4,865590,"3"
"5433",8,95,10990,1,2,20,5,5,683710,"3"
"5434",17,682,4253,1,3,15,5,7,52393,"3"
"5435",17,663,11938,1,2,10,7,5,311712,"3"
"5436",20,1378,10483,1,2,10,8,8,735815,"3"
"5437",26,991,2170,0,2,5,7,5,89320,"3"
"5438",6,1022,3927,0,1,30,7,3,968965,"3"
"5439",17,967,4975,1,2,40,15,7,22802,"3"
"5440",8,178,5506,0,2,50,6,4,387448,"3"
"5441",12,204,2773,1,2,30,6,5,344112,"3"
"5442",7,4,10135,1,2,10,7,6,1033295,"3"
"5443",17,1240,8737,1,2,30,8,5,804382,"3"
"5444",17,347,656,1,3,30,8,5,250703,"3"
"5445",17,1240,2868,1,3,55,6,8,629209,"3"
"5446",20,136,11263,1,2,25,6,6,834381,"3"
"5447",7,800,9137,1,2,20,8,5,389330,"3"
"5448",10,603,1672,1,2,15,7,4,810009,"3"
"5449",20,1243,11247,0,2,25,6,6,311315,"3"
"5450",16,1056,10921,1,1,20,7,2,201264,"3"
"5451",25,779,7083,1,2,15,5,6,314814,"3"
"5452",18,134,9275,1,1,10,7,2,670978,"3"
"5453",17,1047,1960,1,3,20,8,6,1006913,"3"
"5454",20,1112,514,1,2,25,8,5,809537,"3"
"5455",7,1411,9732,1,2,10,5,5,718327,"3"
"5456",17,967,4975,1,2.54369728646805,10,7,7,648818,"3"
"5457",8,678,3362,1,2,10,5,5,644656,"3"
"5458",17,869,10822,1,2,30,6,5,744207,"3"
"5459",17,680,3222,0,2,0,8,5,493843,"3"
"5460",8,1049,1121,1,2,30,11,5,561566,"3"
"5461",10,405,5132,1,1,0,6,3,163003,"3"
"5462",21,1195,4945,1,2,30,8,5,461248,"3"
"5463",7,282,8969,1,1,5,13,4,734873,"3"
"5464",6,1385,12292,0,1,85,4,4,272639,"3"
"5465",10,1140,2466,1,2,20,6,5,138757,"3"
"5466",21,111,7728,1,3,0,10,7,571380,"3"
"5467",10,138,11843,1,2,10,5,5,882159,"3"
"5468",4,1363,5610,1,2,10,12,6,497796,"3"
"5469",17,957,8213,1,3,20,11,7,543043,"3"
"5470",7,895,11290,0,2,30,12,4,101844,"3"
"5471",8,41,6024,1,3,25,15,6,381722,"3"
"5472",27,548,1119,1,3,35,23,7,891630,"3"
"5473",26,1023,3233,1,2,5,17,6,943247,"3"
"5474",9,670,6152,1,2,25,9,6,254992,"3"
"5475",8,1373,8290,1,3,15,14,7,255371,"3"
"5476",20,832,3605,1,2,15,3,4,248470,"3"
"5477",7,1421,9225,1,2,0,6,5,74098,"3"
"5478",17,984,7110,1,1,25,7,3,494480,"3"
"5479",10,87,7511,0,2,45,10,4,709740,"3"
"5480",11,1374,466,1,2,20,8,5,915583,"3"
"5481",17,582,3417,1,3,25,10,6,524523,"3"
"5482",21,477,11329,1,3,50,5,8,686832,"3"
"5483",7,423,4989,1,2,15,4,6,540890,"3"
"5484",21,1128,1845,1,3,0,11,6,472442,"3"
"5485",15,188,10537,1,2,45,5,4,992885,"3"
"5486",20,1243,4841,1,2,25,6,5,803679,"3"
"5487",4,71,1709,1,3,15,4,6,674859,"3"
"5488",26,39,11246,1,1,10,4,3,647209,"3"
"5489",8,172,7334,1,2,10,9,5,659460,"3"
"5490",21,300,1325,1,3,50,8,6,304508,"3"
"5491",17,566,7914,1,3,20,5,7,33097,"3"
"5492",27,1000,4802,1,2,15,7,5,252260,"3"
"5493",27,1106,2679,1,1,0,5,3,554212,"3"
"5494",17,1094,1598,1,2,5,7,5,630731,"3"
"5495",8,1054,3423,1,3,15,10,8,440056,"3"
"5496",20,517,2238,1,2,10,7,5,754888,"3"
"5497",27,548,1440,1,4,60,11,10,856263,"3"
"5498",7,157,1763,1,2,5,8,5,612641,"3"
"5499",8,979,3377,1,3,25,5,7,946913,"3"
"5500",27,1000,6830,1,2,25,7,7,499804,"3"
"5501",7,617,2313,1,2,5,8,5,194949,"3"
"5502",20,492,5274,1,2,10,8,5,54484,"3"
"5503",17,1047,10125,0,2,5,10,4,195345,"3"
"5504",8,268,3974,1,2,15,7,4,33231,"3"
"5505",20,1378,10483,1,2,25,8,8,391926,"3"
"5506",7,1265,10092,1,2,30,10,7,287125,"3"
"5507",8,678,8780,1,3,15,6,7,468726,"3"
"5508",8,178,9925,1,2,0,14,5,37659,"3"
"5509",21,300,7195,1,3,5,7,7,185503,"3"
"5510",10,88,8324,1,2,20,9,6,393080,"3"
"5511",27,1155,9959,1,2,70,7,7,465127,"3"
"5512",7,49,6696,1,2,5,3,6,615987,"3"
"5513",11,660,7281,1,2,60,12,6,269782,"3"
"5514",16,801,12290,1,1,50,15,3,354073,"3"
"5515",22,418,9970,1,2,15,8,5,1028600,"3"
"5516",9,546,12341,1,2,20,7,6,1006485,"3"
"5517",21,935,1034,0,2,0,5,4,728540,"3"
"5518",8,1425,6853,1,2,20,7,6,977550,"3"
"5519",17,1047,1960,1,3,15,22,6,242784,"3"
"5520",17,414,11203,1,1,40,8,5,147461,"3"
"5521",6,1384,8596,1,3,10,11,8,7508,"3"
"5522",8,463,8236,1,1,10,13,2,1036550,"3"
"5523",8,828,8725,1,2,30,3,5,354466,"3"
"5524",7,641,8960,1,1,50,4,3,580782,"3"
"5525",17,421,10538,1,1,10,7,3,571260,"3"
"5526",26,302,4153,1,1,30,7,2,738190,"3"
"5527",29,776,115,1,2,40,10,5,837087,"3"
"5528",17,80,1833,1,3,5,11,6,588334,"3"
"5529",10,1182,605,1,2,5,8,5,95903,"3"
"5530",8,268,386,1,2,15,8,4,121747,"3"
"5531",17,421,1265,1,2,20,7,5,415372,"3"
"5532",17,944,3298,1,2,20,12,4,386675,"3"
"5533",13,373,3361,0,2,30,5,4,479596,"3"
"5534",4,512,12457,1,3,15,12,9,226870,"3"
"5535",27,548,3760,1,3,5,9,7,708523,"3"
"5536",7,641,7523,1,2,995,10,8,163543,"3"
"5537",4,328,5958,1,2,5,6,5,285328,"3"
"5538",6,104,1446,1,2,10,7,6,406871,"3"
"5539",4,1363,3919,1,2,30,4,5,817612,"3"
"5540",21,727,11453,1,3,100,7,5,443174,"3"
"5541",4,1202,981,1,2,80,4,6,397890,"3"
"5542",16,959,2938,1,1,10,7,2,948365,"3"
"5543",7,108,2029,1,2,40,8,5,830292,"3"
"5544",7,1068,11388,1,2,0,12,4,1038411,"3"
"5545",18,256,3430,1,2,5,7,5,332493,"3"
"5546",8,1029,12145,1,3,20,6,6,671029,"3"
"5547",25,1335,117,1,1,35,6,3,125536,"3"
"5548",8,440,11188,1,2,5,5,5,327999,"3"
"5549",21,581,1742,1,3,20,6,7,205574,"3"
"5550",21,363,3306,0,2,25,4,4,354441,"3"
"5551",7,895,11290,1,2,15,7,4,15450,"3"
"5552",20,261,10900,1,2,10,7,5,1030553,"3"
"5553",7,438,4830,1,2,0,8,5,992134,"3"
"5554",21,1426,4044,1,2,10,6,5,795844,"3"
"5555",20,158,2295,1,2,10,17,7,487306,"3"
"5556",23,1246,3920,1,2,15,7,5,912234,"3"
"5557",8,558,9232,1,2,80,5,6,431181,"3"
"5558",11,883,1550,1,4,80,2,8,637495,"3"
"5559",8,501,10089,1,2,10,5,7,116038,"3"
"5560",7,52,8667,0,2,45,6,5,202407,"3"
"5561",8,767,1783,1,2,10,8,5,80869,"3"
"5562",3,175,7915,1,2,40,7,5,773301,"3"
"5563",6,697,9757,1,2,20,7,8,541708,"3"
"5564",13,1142,2125,1,2,15,11,6,34747,"3"
"5565",11,155,12428,1,2,45,8,8,836193,"3"
"5566",17,716,7056,1,2,10,6,6,551428,"3"
"5567",20,261,10900,1,2,10,9,5,510673,"3"
"5568",4,891,6145,1,3,5,7,6,844518,"3"
"5569",17,421,4166,1,2,70,6,6,549973,"3"
"5570",21,363,2767,2,3,20,9,7,226038,"3"
"5571",8,1004,2718,2,2,30,5,6,582837,"3"
"5572",21,819,4584,1,3,25,7,6,732540,"3"
"5573",23,698,4737,1,3,45,10,6,223688,"3"
"5574",23,202,9408,1,2,35,6,5,94025,"3"
"5575",17,1308,1375,2,2,15,6,4,863863,"3"
"5576",17,682,1743,1,3,15,8,6,528237,"3"
"5577",8,206,1249,1,2,50,11,5,792377,"3"
"5578",8,98,1056,1,2,15,4,7,909019,"3"
"5579",26,39,11440,2,1,20,12,3,528992,"3"
"5580",9,210,5427,1,2,10,10,5,665370,"3"
"5581",17,21,12030,1,2,30,10,5,475844,"3"
"5582",6,48,6895,1,1,50,6,4,227769,"3"
"5583",6,48,6988,1,2,10,8,5,637580,"3"
"5584",21,412,10611,1,3,0,5,8,422327,"3"
"5585",17,658,7531,1,3,25,5,6,430917,"3"
"5586",21,336,4343,1,2,15,4,5,474981,"3"
"5587",21,873,11921,1,3,5,7,6,967992,"3"
"5588",10,405,5132,1,2,15,6,6,673327,"3"
"5589",17,618,1347,1,3,80,7,6,207324,"3"
"5590",3,1387,4194,1,5,50,6,11,617298,"3"
"5591",7,423,4989,1,2,30,5,6,1039942,"3"
"5592",17,721,1949,1,3,20,10,6,372302,"3"
"5593",10,1174,4101,1,2,10,5,5,490131,"3"
"5594",8,433,9140,1,3,25,9,8,668026,"3"
"5595",26,435,10275,1,1,15,3,2,795258,"3"
"5596",18,752,3735,1,1,0,19,3,731679,"3"
"5597",17,233,10379,1,3,25,5,7,236054,"3"
"5598",17,289,150,1,2,15,7,5,808639,"3"
"5599",21,9,2257,1,2,30,4,5,228872,"3"
"5600",17,1240,2868,1,3,10,4,8,254917,"3"
"5601",21,477,11329,1,3,25,5,6,764543,"3"
"5602",17,21,6141,1,3,15,7,6,103222,"3"
"5603",7,108,2029,1,2,15,7,5,602198,"3"
"5604",4,741,6602,1,1,70,5,3,851148,"3"
"5605",8,640,7843,1,3,20,6,8,347972,"3"
"5606",21,956,8472,1,1,5,6,4,268652,"3"
"5607",17,229,3606,1,2,0,3,5,710023,"3"
"5608",21,1062,2216,1,2,50,6,5,218562,"3"
"5609",26,1215,1754,1,2,25,6,7,149388,"3"
"5610",8,178,8020,0,2,35,4,5,1003160,"3"
"5611",6,931,9860,1,3,25,7,7,43771,"3"
"5612",17,1240,9840,1,3,15,7,6,721407,"3"
"5613",6,1181,6590,1,2,20,10,5,461997,"3"
"5614",4,1095,910,1,3,0,6,6,14919,"3"
"5615",10,1174,9536,1,1,45,4,3,225824,"3"
"5616",8,1054,3423,1,3,30,5,8,479666,"3"
"5617",25,868,2695,1,2,25,9,4,951694,"3"
"5618",16,352,1413,1,2,40,9.73080847519854,7,907537,"3"
"5619",21,1128,7565,1,2,10,6,4,472737,"3"
"5620",0,81,10235,1,2,25,11,5,1014404,"3"
"5621",8,640,783,1,3,30,8,6,418629,"3"
"5622",17,1149,10592,1,3,5,5,7,724898,"3"
"5623",10,1182,3424,1,2,20,6,8,43333,"3"
"5624",17,1381,7992,1,3,40,7,5,134970,"3"
"5625",7,84,5034,1,2,10,8,5,988055,"3"
"5626",21,727,4576,1,3,115,10,5,730184,"3"
"5627",10,1203,4689,1,2.58093235635086,25,8,7,197595,"3"
"5628",11,131,5799,1,2,25,14,4,959239,"3"
"5629",26,424,4268,1,2,995,3.25980296841419,3,61241,"3"
"5630",11,765,10814,1,2,20,8,8,852516,"3"
"5631",8,1343,11730,1,3,50,7,6,186151,"3"
"5632",11,765,7269,1,2,10,7,6,131403,"3"
"5633",22,478,168,1,2,5,6,5,409235,"3"
"5634",7,258,1869,1,1,50,8,3,734059,"3"
"5635",7,7,1940,1,2,10,5,4,11525,"3"
"5636",26,886,12157,1,1,10,3,4,656783,"3"
"5637",6,845,7126,1,2,40,6,5,492366,"3"
"5638",7,675,4736,1,2,25,7,4,931414,"3"
"5639",7,1068,387,1,2,20,6,5,271729,"3"
"5640",17,399,2388,1,3,40,5,7,941107,"3"
"5641",21,107,11846,1,1,25,7,5,236135,"3"
"5642",21,363,4982,1,3,0,8,7,703939,"3"
"5643",10,218,2213,1,3,20,5,7,705575,"3"
"5644",10,87,7511,0,2,40,12,6,489160,"3"
"5645",11,765,8332,1,2,40,9,7,658683,"3"
"5646",4,972,4156,1,1,20,5,2,195377,"3"
"5647",6,94,1304,1,2,25,5,6,812956,"3"
"5648",8,1373,1450,0,2,60,4,7,806035,"3"
"5649",17,1240,2868,1,3.09047890885896,5,3,8,786924,"3"
"5650",8,696,7863,1,2,95,8,5,583560,"3"
"5651",4,605,11025,1,2,20,5,5,647605,"3"
"5652",17,1240,8448,1,3,25,5,5,768658,"3"
"5653",18,751,11883,1,3,30,5,6,822138,"3"
"5654",21,111,7141,1,3,25,7,8,296193,"3"
"5655",8,696,8074,2,2,20,11,6,815092,"3"
"5656",21,1355,11396,1,3,15,6,6,881060,"3"
"5657",6,1082,8771,1,3,0,8,7,1048771,"3"
"5658",17,875,8227,1,3,10,6,6,154181,"3"
"5659",22,816,3325,1,1,25,7,2,523423,"3"
"5660",6,845,7126,1,2,10,6,5,2093,"3"
"5661",27,1394,6663,1,3,25,4,6,594288,"3"
"5662",27,1394,8990,1,4,80,14,12,198212,"3"
"5663",3,175,7915,1,2,65,9,4,589154,"3"
"5664",17,1381,482,1,2,20,8,5,1052010,"3"
"5665",4,707,12040,1,2,5,9,5,379239,"3"
"5666",21,941,11234,1,3,25,7,6,638588,"3"
"5667",21,1326,2947,1,2,20,7,7,1011752,"3"
"5668",1,1169,8427,1,3,90,13,7,555467,"3"
"5669",8,463,2386,1,2,5,7,5,24763,"3"
"5670",17,1080,10428,2,3,15,6,5,252275,"3"
"5671",27,1106,6649,1,4,5,11,13,674758,"3"
"5672",10,1007,8997,1,2,25,9,5,652004,"3"
"5673",8,1049,11467,1,2,15,13,6,576009,"3"
"5674",18,134,9275,1,2,5,8,5,851935,"3"
"5675",27,533,1326,1,1,40,4,3,967857,"3"
"5676",8,1184,830,1,1.65720619128797,5,7,5,180374,"3"
"5677",0,946,9173,1,3,55,7,7,417494,"3"
"5678",17,51,7675,1,2,10,4,5,920757,"3"
"5679",21,477,11116,1,2,0,5,4,893623,"3"
"5680",21,1062,5565,2,2,20,9,5,778865,"3"
"5681",17,618,1347,1,3,30,5,5,619043,"3"
"5682",3,175,5357,1,4,50,10,9,766241,"3"
"5683",17,1322,5359,1,3,15,7,7,387762,"3"
"5684",17,682,1743,1,3,60,7,6,892100,"3"
"5685",19,815,10911,1,2,25,6,4,945343,"3"
"5686",8,558,3025,1,1,95,2,3,106979,"3"
"5687",21,477,4348,1,3,190,6,7,737045,"3"
"5688",5,176,9677,1,2,15,13,4,465522,"3"
"5689",27,1000,5240,1,2,10,7,5,836051,"3"
"5690",21,782,1351,2,2,65,6,4,547005,"3"
"5691",8,501,9709,1,3,5,18,7,855547,"3"
"5692",20,236,327,1,2,0,6,7,516557,"3"
"5693",0,793,5027,1,2,35,6,6,659712,"3"
"5694",11,883,135,1,3,80,7,7,480214,"3"
"5695",17,1064,4843,1,3,20,8,6,930382,"3"
"5696",11,938,1459,1,1,5,7,3,446440,"3"
"5697",3,574,2913,1,2,45,10,5,909122,"3"
"5698",8,1415,11292,1,2,65,4,5,261776,"3"
"5699",21,274,10272,1,3,20,7,5,271493,"3"
"5700",29,135,3655,1,2,25,3,4,10803,"3"
"5701",3,1006,4800,1,4,0,10,12,671706,"3"
"5702",10,1382,8286,1,1,30,3,4,1046587,"3"
"5703",17,980,88,1,2,35,6,6,387851,"3"
"5704",7,225,7093,1,3,15,12,8,1028746,"3"
"5705",17,864,7960,1,3,10,4,8,734731,"3"
"5706",17,1275,12192,1,2,15,7.60965349827735,5,495544,"3"
"5707",8,1114,8365,1,2,40,27,8,172293,"3"
"5708",17,421,9540,1,2,5,5,5,739331,"3"
"5709",8,1225,3947,1,2,10,11,5,914402,"3"
"5710",15,733,4944,1,2,45,7,4,394997,"3"
"5711",11,938,11439,1,2,40,5,6,428683,"3"
"5712",17,566,9549,1,4,50,7,12,565991,"3"
"5713",16,1014,3506,1,2,60,7,5,409991,"3"
"5714",10,151,1244,1,2,60,4,7,476906,"3"
"5715",17,864,5195,1,3,5,9,10,649251,"3"
"5716",16,1056,8359,1,2,10,8,5,470541,"3"
"5717",21,313,11210,1,3,5,8,6,424966,"3"
"5718",8,463,5839,1,2,5,8,6,536071,"3"
"5719",21,1419,283,1,2,20,6,5,89468,"3"
"5720",10,356,7467,1,2,30,3,5,599286,"3"
"5721",10,1127,8866,1,2,25,5,5,754773,"3"
"5722",8,1425,6853,2,1,35,8,3,491817,"3"
"5723",17,1275,709,1,1,15,6,3,479968,"3"
"5724",6,1210,9423,1,2,40,3,5,720056,"3"
"5725",27,548,3055,3,5,80,6,10,818503,"3"
"5726",17,1047,7841,1,3,10,12,6,103039,"3"
"5727",27,1394,345,0,4,80,16,10,97826,"3"
"5728",18,321,2911,1,1,15,17,2,774238,"3"
"5729",16,89,3043,1,2,15,9,4,445054,"3"
"5730",4,512,8291,2,2,10,12,4,142706,"3"
"5731",17,957,8213,1,3,995,7,7,355705,"3"
"5732",10,142,6757,1,2,10,5,5,258712,"3"
"5733",21,1219,349,2,2,0,7,5,571838,"3"
"5734",21,363,9414,0,3,30,7,6,869041,"3"
"5735",17,715,12336,1,3,30,11,7,55255,"3"
"5736",20,863,6507,1,2,10,8,6,606586,"3"
"5737",6,275,7275,0,2,15,6,4,671804,"3"
"5738",11,938,473,1,2,5,7,6,101649,"3"
"5739",17,721,10358,1,2,20,8,4,952487,"3"
"5740",10,1097,399,0,2,60,8,4,877759,"3"
"5741",18,466,6410,1,2,5,5,4,877793,"3"
"5742",8,95,9528,1,3,20,7,6,318842,"3"
"5743",20,136,11263,1,2,10,7,6,604305,"3"
"5744",3,1006,7021,1,2,20,6,5,250156,"3"
"5745",13,569,3328,1,2,40,14,7,180887,"3"
"5746",21,140,7429,1,2,25,6,6,19204,"3"
"5747",7,1421,2263,1,2,25,7,6,475139,"3"
"5748",21,839,11595,2,3,15,5,6,824000,"3"
"5749",6,516,4293,1,2,50,7,7,794236,"3"
"5750",17,80,11299,1,2,0,6,4,801110,"3"
"5751",8,696,6035,2,2,40,8,7,1008324,"3"
"5752",6,1277,6361,1,1,50,6,3,407778,"3"
"5753",10,1007,9541,1,2,5,2,5,518455,"3"
"5754",16,1404,1358,1,2,5,13,5,836323,"3"
"5755",27,269,11099,1,1,50,2,3,685892,"3"
"5756",18,1317,1228,1,1,5,6,3,318445,"3"
"5757",21,645,10636,1,3,25,6,6,742983,"3"
"5758",7,258,4827,1,2,30,9,4,271540,"3"
"5759",6,48,6895,4,2,30,8,5,156065,"3"
"5760",7,1265,8998,1,2,5,14,5,421133,"3"
"5761",10,1250,8241,1,2,15,2,5,121710,"3"
"5762",20,517,2238,1,2,15,6,4,992262,"3"
"5763",3,720,6460,1,2,30,17,7,858642,"3"
"5764",8,395,3409,2,3,30,12,7,668548,"3"
"5765",7,617,6880,1,2,5,13,4,461710,"3"
"5766",17,1005,9918,0,2,10,8,5,171680,"3"
"5767",21,1326,11580,1,2,10,7,4,730992,"3"
"5768",10,1140,2642,1,3,5,8,6,444319,"3"
"5769",20,261,9533,1,2,45,6,5,182925,"3"
"5770",7,52,1966,0,2,45,5,4,263117,"3"
"5771",21,363,3485,1,3,40,8,8,1040952,"3"
"5772",17,805,3502,1,2,15,2,4,408734,"3"
"5773",10,1227,9598,1,2,30,7,5,12922,"3"
"5774",17,1308,1497,1,2,30,7,7,603714,"3"
"5775",8,66,8510,1,3,20,10,7,666723,"3"
"5776",29,776,6885,1,2,25,8,5,405634,"3"
"5777",4,1334,3273,1,2,5,8,3,419573,"3"
"5778",17,805,4743,1,2,5,10,5.57035456926528,914542,"3"
"5779",21,313,11708,1,3,50,5,5,617864,"3"
"5780",13,909,2315,1,2,5,6,6,632351,"3"
"5781",17,663,9887,1,2,15,6,5,219430,"3"
"5782",6,1241,9489,1,2,50,5,5,231252,"3"
"5783",27,181,4652,1,1,30,7,2,27156,"3"
"5784",17,944,3298,1,3,10,17,7,110681,"3"
"5785",27,533,4386,1,2,10,10,5,1001361,"3"
"5786",7,746,5011,2,2,20,9,6,794748,"3"
"5787",10,1227,1225,0,3,10,8,9,634826,"3"
"5788",27,1106,4316,1,2,50,8,7,929765,"3"
"5789",6,197,989,0,2,80,7,4,399832,"3"
"5790",18,256,6618,1,2,50,8,5,611448,"3"
"5791",7,225,8431,1,2,15,12,7,4081,"3"
"5792",17,198,7051,2,2,25,20,7,192804,"3"
"5793",7,544,12147,1,3,40,9,5,802675,"3"
"5794",8,206,11631,1,1,0,6,3,198057,"3"
"5795",17,648,11927,1,1,15,6,4,380533,"3"
"5796",10,803,5136,1,2,5,6,5,423838,"3"
"5797",8,597,9908,1,2,15,6,5,652313,"3"
"5798",8,1425,12082,1,1,30,9,3,346372,"3"
"5799",8,433,3638,1,2,25,5,7,217236,"3"
"5800",17,1381,12162,1,3,30,6,7,10682,"3"
"5801",8,584,11966,1,2,0,3,5,164497,"3"
"5802",17,1313,8223,1,3,30,11,8,950542,"3"
"5803",25,292,229,1,1,10,3,3,915931,"3"
"5804",17,980,88,1,2,40,4,6,273444,"3"
"5805",17,1080,9219,1,1,5,8,2,934430,"3"
"5806",6,376,5885,1,2,20,7,4,894668,"3"
"5807",7,258,5726,1,2,65,13,4,402240,"3"
"5808",8,1415,10453,3,3,35,19,7,77208,"3"
"5809",10,603,1881,1,2,10,6,6,790798,"3"
"5810",17,680,3587,1,2,40,16,4,65113,"3"
"5811",7,49,4384,1,2,50,7,8,475107,"3"
"5812",7,430,11410,1,2,15,8,5,757378,"3"
"5813",7,617,10187,1,2,40,10,5,732305,"3"
"5814",17,51,8726,1,3,30,6,7,769564,"3"
"5815",17,721,1394,1,2,15,6,32,771691,"3"
"5816",26,39,85,1,1,25,16,4,1024184,"3"
"5817",27,216,12323,1,2,40,11,5,53868,"3"
"5818",17,930,8984,1,3,20,7,7,675017,"3"
"5819",6,697,5771,1,2,25,7,6,652596,"3"
"5820",6,262,12508,1,2,30,6,4,205410,"3"
"5821",21,694,4590,2,2,65,6,6,871673,"3"
"5822",16,1133,555,1,2,25,5,5,586523,"3"
"5823",3,574,5765,4,3,35,9,9,97329,"3"
"5824",17,566,8505,5,3,25,6,8,617320,"3"
"5825",17,156,6940,1,3,5,12,9,534631,"3"
"5826",6,1022,1437,1,2,55,12,6,328953,"3"
"5827",8,1029,3027,1,3,35,9,7,274622,"3"
"5828",16,837,10455,1,1,10,5,3,908920,"3"
"5829",6,48,7297,1,2,45,7,5,882140,"3"
"5830",8,145,9305,1,3,20,5,8,172448,"3"
"5831",17,446,6285,1,2,10,7,6,493599,"3"
"5832",4,1095,736,1,2,0,8,4,115270,"3"
"5833",21,819,1408,1,3,30,6,6,189254,"3"
"5834",1,1169,11503,1,2,55,11,4,652400,"3"
"5835",11,765,8332,2,1,5,10,3,327846,"3"
"5836",17,984,5727,1,1,85,6,3,37211,"3"
"5837",17,648,6747,2,2,5,8,5,185174,"3"
"5838",21,363,9414,0,3,10,8,5.41473708712314,298514,"3"
"5839",21,819,4210,1,3,15,5,6,720271,"3"
"5840",17,682,5067,1,3,45,5,6,948975,"3"
"5841",10,142,12359,1,1,60,2,3,194365,"3"
"5842",17,399,9543,1,3,25,10,7,139751,"3"
"5843",17,980,88,1,3,20,5,8,381174,"3"
"5844",17,1094,2878,2,2,30,6,5,1024134,"3"
"5845",17,1064,6604,1,3,10,7,6,333404,"3"
"5846",6,565,5718,1,2,50,9,8,936043,"3"
"5847",8,172,479,1,3,25,8,7,788187,"3"
"5848",21,313,11210,2,3,15,8,5,904452,"3"
"5849",11,938,11439,2,2,35,9,7,87343,"3"
"5850",17,409,11466,1,2,20,11,7,492243,"3"
"5851",8,1046,6638,1,3,40,6,6,45604,"3"
"5852",21,363,2537,3,2,20,6,5,612672,"3"
"5853",20,1138,7777,1,1,5,7,2,291475,"3"
"5854",10,1207,8379,1,3,20,5,7,520718,"3"
"5855",17,1357,7544,1,2,70,5,5,494950,"3"
"5856",10,1224,7745,0,2,25,8,6,667573,"3"
"5857",10,1055,11945,1,2,0,5,6,718270,"3"
"5858",6,1181,7635,1,2,10,4,5,904855,"3"
"5859",3,1387,3909,1,4,25,11,12,161199,"3"
"5860",17,1094,11133,1,2,25,6,5,1025321,"3"
"5861",6,37,7962,1,2,15,6,5,605362,"3"
"5862",17,399,984,1,3,20,7,7,1026397,"3"
"5863",12,1148,4518,1,2,15,3,5,794887,"3"
"5864",27,1394,6663,1,3,50,4,6,77860,"3"
"5865",17,1308,6552,1,2,10,6,7,18710,"3"
"5866",27,216,11734,1,4,50,2,9,41128,"3"
"5867",21,363,3485,1,2,15,6,5,552092,"3"
"5868",10,1382,11682,1,2,20,3,5,707366,"3"
"5869",21,1406,12062,1,3,20,6,5,528004,"3"
"5870",14,162,10194,1,2,35,4,6,809990,"3"
"5871",8,1425,12125,1,2,30,17,5,469707,"3"
"5872",8,463,2386,1,2,10,3,5,1006419,"3"
"5873",27,1106,6686,1,3,35,9,7,186786,"3"
"5874",21,935,1034,1,2,45,4,4,934771,"3"
"5875",10,996,7797,1,2,15,4,6,576165,"3"
"5876",27,533,5800,1,2,10,11,6,922554,"3"
"5877",21,9,12328,1,3,30,13,6,969901,"3"
